Index, Probe_Id, Symbol
531, 172734, 'AKR1CL1'
532, 156790, 'COL2A1'
533, 100890, 'OSBPL10'
534, 164929, 'RTKN'
535, 220747, 'IHPK2'
536, 115385, 'D21S2056E'
537, 230418, ''
538, 196524, ''
539, 152936, 'SLC43A1'
540, 210334, 'PPP1R13L'
541, 158321, 'CSNK2A1'
542, 222675, ''
543, 407873, 'CSPG4'
544, 201099, 'USP14'
545, 195542, 'C14orf21'
546, 194177, 'FLJ21159'
547, 182307, 'FLJ20259'
548, 164278, ''
549, 188773, 'RPL17'
550, 104707, 'FLJ33708'
551, 180305, 'KLPH'
552, 166592, 'FGD4'
553, 129694, 'KIAA1040'
554, 138703, 'OXSR1'
555, 228719, ''
556, 115847, 'MS4A1'
557, 147323, ''
558, 108230, 'HPRP8BP'
559, 166239, ''
560, 212006, ''
561, 228702, ''
562, 210971, 'MAGEB4'
563, 142038, ''
564, 235488, 'ENPP7'
565, 152002, 'GPR26'
566, 122823, 'TGDS'
567, 188609, 'GTF2E2'
568, 223927, ''
569, 120662, 'TCTA'
570, 129829, 'RND3'
571, 197230, ''
572, 125216, 'TMC7'
573, 105743, 'KIAA1008'
574, 150930, ''
575, 107398, 'DOCK10'
576, 160673, 'VDP'
577, 176799, 'PSMAL,FOLH1'
578, 137638, ''
579, 191945, ''
580, 145487, 'GPAM'
581, 155780, 'ANK2'
582, 157342, 'NPD014'
583, 189271, 'LNX'
584, 235648, ''
585, 223065, ''
586, 184902, ''
587, 233898, ''
588, 108781, ''
589, 137521, 'ITGAE'
590, 229259, ''
591, 124107, 'RAB35'
592, 172008, 'FLJ32112'
593, 175528, ''
594, 133511, 'CEBPE'
595, 182125, 'USP48'
596, 212042, 'RPS19'
597, 361375, ''
598, 183982, 'FLJ20297'
599, 236585, ''
600, 235154, 'GPR155'
601, 193002, ''
602, 222174, ''
603, 234266, 'IBRDC2'
604, 689720, 'KRTAP11-1'
605, 203038, 'GABRR1'
606, 215776, 'PBP'
607, 134281, ''
608, 115926, 'DHCR24'
609, 158722, 'PIPOX'
610, 109859, 'C9orf98'
611, 188222, ''
612, 202509, 'IGFBP1'
613, 230431, ''
614, 232671, ''
615, 148396, 'MGC5306'
616, 114299, 'ADAMTS19'
617, 232203, ''
618, 199719, 'METTL2,FLJ12760'
619, 119049, 'RPL3'
620, 150454, 'ARVCF'
621, 203320, 'HIST1H1D'
622, 113610, ''
623, 139011, 'RDH10'
624, 158297, 'TRAR3'
625, 171172, 'GNAQ'
626, 154578, 'C20orf52'
627, 257261, ''
628, 671771, 'UPF3A'
629, 157176, ''
630, 106918, ''
631, 162580, ''
632, 230790, ''
633, 223959, 'FLJ32742'
634, 119323, 'BAT2'
635, 224271, 'WDR40B'
636, 233065, ''
637, 190674, 'EIF3S8'
638, 206072, 'SELO'
639, 216437, 'HORMAD1'
640, 192662, 'OR52N4'
641, 145754, 'IL27RA'
642, 231372, 'ZA20D2'
643, 199798, 'C13orf11'
644, 403475, ''
645, 235080, ''
646, 146833, ''
647, 232450, ''
648, 164435, 'MYD88'
649, 197129, ''
650, 145919, 'MMP7'
651, 695307, 'HPSE'
652, 219497, ''
653, 229057, ''
654, 124956, 'THAP6'
655, 207856, 'TRIM37'
656, 203663, 'STAT2'
657, 104760, 'BSPRY'
658, 204868, 'C11orf11'
659, 166400, 'NSUN5'
660, 691129, ''
661, 161865, ''
662, 223987, 'CILP2'
663, 125202, 'APITD1'
664, 175860, 'C6orf25'
665, 143196, ''
666, 140135, ''
667, 142887, 'KRTAP4-2'
668, 172292, 'CD37'
669, 216803, ''
670, 110800, ''
671, 210697, ''
672, 159602, 'S100A12'
673, 120935, 'QSCN6'
674, 174203, 'ABAT'
675, 120287, ''
676, 236396, ''
677, 214753, 'RPS26'
678, 113121, ''
679, 129786, ''
680, 218380, 'HOXB6'
681, 178164, 'FLJ34633'
682, 191521, ''
683, 134530, 'SKP1A'
684, 192529, 'KRTAP4-5'
685, 225079, ''
686, 102213, 'SRD5A2L2'
687, 169878, 'TZFP'
688, 179164, 'TNFSF18'
689, 230624, ''
690, 104959, ''
691, 175473, 'CXorf41'
692, 144266, 'ACTR6'
693, 205644, 'PTE2B'
694, 175078, ''
695, 233145, 'C14orf43'
696, 113868, 'LOC124491'
697, 117590, 'SMAP-1'
698, 713820, ''
699, 210314, 'TBC1D4'
700, 182678, ''
701, 197256, ''
702, 103291, ''
703, 208387, 'ARHGEF17'
704, 117606, ''
705, 229838, ''
706, 192539, 'SRGAP1'
707, 179262, ''
708, 227652, 'PDE8B'
709, 356633, ''
710, 204606, 'ARP3BETA'
711, 204141, 'SENP3'
712, 102718, 'MAPKAP1'
713, 123311, ''
714, 228229, ''
715, 151669, 'SLC13A5'
716, 208420, 'NRXN2'
717, 189872, ''
718, 267878, ''
719, 222403, ''
720, 229767, ''
721, 204651, 'UNG'
722, 114657, ''
723, 236357, ''
724, 122996, 'C11orf33'
725, 206251, 'ZBTB5'
726, 222566, ''
727, 132490, ''
728, 220588, 'FLJ14503'
729, 215784, 'C9orf26'
730, 106177, ''
731, 165381, 'RHBDL2'
732, 157083, 'C6orf32'
733, 105582, 'ATP8B4'
734, 174501, ''
735, 202346, 'KARS'
736, 236364, ''
737, 165124, ''
738, 123838, 'MSX1'
739, 215837, ''
740, 190945, 'PTGES'
741, 219049, ''
742, 204147, ''
743, 119953, ''
744, 193899, 'PPP1R13B'
745, 120399, 'PSG8,PSG1'
746, 232805, ''
747, 103665, ''
748, 235211, ''
749, 235078, ''
750, 125729, 'TSAP6'
751, 135701, 'ADAMTS17'
752, 221503, 'GBP3'
753, 194821, 'APAF1'
754, 711187, ''
755, 222497, 'OVCA2,DPH2L1'
756, 319171, ''
757, 187161, 'C10orf45'
758, 221403, ''
759, 106160, 'PIGR'
760, 702714, ''
761, 113582, ''
762, 163166, 'MLF2'
763, 183881, 'PCDH11X'
764, 124377, 'SCIRP10'
765, 187430, 'ARMC2'
766, 174889, 'CEP1'
767, 196635, 'NPHS2'
768, 148603, ''
769, 221769, 'LOC124842'
770, 210363, 'PPP1R3B'
771, 214502, 'KIF3A'
772, 134677, 'KIAA1407'
773, 181127, 'CES1'
774, 233826, ''
775, 222896, ''
776, 104119, 'FJX1'
777, 152552, ''
778, 191595, 'AKAP6'
779, 157936, ''
780, 238429, ''
781, 235963, 'HSPA4L'
782, 260885, 'TORC3'
783, 217539, 'CNOT4'
784, 210266, ''
785, 282913, ''
786, 185207, 'CARD15'
787, 178658, 'KIAA1787'
788, 228651, ''
789, 218140, 'PGBD3'
790, 168859, 'HDAC4'
791, 108672, 'HBD'
792, 159511, 'GNG3'
793, 115752, 'PDCD5'
794, 10694430, ''
795, 214774, 'UQCRFS1'
796, 224328, ''
797, 166553, ''
798, 225769, 'SLC29A3'
799, 196695, 'IER3'
800, 155691, ''
801, 174773, ''
802, 105678, ''
803, 188703, 'ARHGAP5'
804, 154326, 'S100A6'
805, 186253, ''
806, 174192, 'CRYGC'
807, 711614, ''
808, 118592, 'FOXL2'
809, 211994, ''
810, 243855, ''
811, 234077, ''
812, 172716, 'CLCN4'
813, 102491, 'SLC35E2'
814, 131021, 'ZNF262'
815, 228631, 'CKLFSF6'
816, 126883, ''
817, 161914, 'FLJ36812'
818, 142351, ''
819, 149674, 'TMEM16G'
820, 106094, 'BAZ2B'
821, 126069, ''
822, 172518, ''
823, 221354, ''
824, 120975, ''
825, 246210, ''
826, 120216, ''
827, 214331, 'HDHD2'
828, 234229, ''
829, 152777, 'LENG5'
830, 219235, ''
831, 144559, 'KIAA0082'
832, 142526, 'ADH4'
833, 127582, ''
834, 563421, ''
835, 112458, 'JAK2'
836, 103150, ''
837, 206443, 'GNB1'
838, 172361, 'ZNF167'
839, 117252, ''
840, 197985, ''
841, 188400, 'ST8SIA2'
842, 180347, 'C13orf8'
843, 119968, 'ADAM29'
844, 179817, ''
845, 172558, 'CPSF1'
846, 203109, 'DUSP12'
847, 144373, 'BG1'
848, 204179, 'SLC35A3'
849, 167176, ''
850, 232985, ''
851, 194883, ''
852, 230969, ''
853, 152328, 'GSS'
854, 123584, 'TOMM20'
855, 187925, 'ZNF354B'
